TRBC2012,Issues.0.RIC
"5240702010","YUJ.L"
"5120101016","UREE.PK"
"5330103010","MCVT.OB"
"5560101011","OREO.OB"
"5560101011","PSHNF.PK"
"5120102010","BT52g.H"
"5220301011","JOSA.ST"
"5220301010","METV.NGM"
"5610101015","EXIN.ST"
"5910101011","EOLUb.ST"
"5330204010","POLME.OL"
"5720102012","MLCEC.PA"
"5120108010","SAEI.PK"
"5510202010","CY1G.F"
"5210203010","1ELK01AE.BV"
"5610102014","HTWR.O"
"5720103013","ESNY.PK"
"5560101011","PXIA.PK"
"5010202010","HECC.OB"
"5620104010","SNWV.OB"
"5020101013","GRSR.PK"
"5320202025","WILD.OB"
"5330201010","AR1.BB"
"5720102014","ADTM.PK"
"5220304014","ASCMA.O"
"5910101010","GRGR.PK"
"5020101012","CNNM.PK"
"5720103013","VPIG.OB"
"5710201010","NWOL.PK"
"5610102016","RADG.PK"
"5720103010","SIVO.PK"
"5010202010","EOPT.OB"
"5510202015","OTV3.L"
"5550101010","WETM.OB"
"5540201012","WOLS.BR"
"5410202010","1MPK01AE.BV"
"5130101013","SELL.MM"
"5120105016","NEKK.MM"
"5410201011","1OSI002E.BV"
"5610201011","GHP.ST"
"5220102010","1PRS01AE.BV"
"5130101013","1IFP01AE.BV"
"5110101012","1PRV001E.BV"
"5330201010","ADSO.PK"
"5540201010","DILBc.BR"
"5330104010","SKIJ.BV^D10"
"5410201024","1PSA01AE.BV"
"5410202019","1SEM01AE.BV"
"5120105015","1SOL01AE.BV"
"5120201012","1CEM01AE.BV"
"5230101010","1TLH01AE.BV"
"5550104010","1DRS001E.BV"
"5220304010","VINP.WA"
"5410202022","1JHC01AE.BV"
"5210201012","1VIP01AE.BV"
"5410202016","1HYZ401E.BV"
"5410201010","RUGR.MM"
"5910101010","SWHGg.F"
"5410101010","LBHGn.MU"
"5240701010","N0K.BB"
"5550101010","FSUG.F"
"5220301010","RTSO.OB"
"5510101011","AKTRV.HE"
"5210201014","APN.WA"
"5510101011","FMFG.OB"
"5540302010","CLLY.PK"
"5220307016","PEDU.PK"
"5510103010","PPDC.PK"
"5550101010","JZCP.L"
"5510101010","FIBK.O"
"5510101011","FCBS.OB"
"5330202010","GTGP.PK"
"5210203013","MHGI.PK"
"5710101010","NPOF.MM"
"5410201026","T43.BB"
"5420102011","BONI.OB"
"5330103013","OSJ.F"
"5510202016","IKF.MI"
"5610102010","AFRIA.L"
"5510202011","1MAH001E.BV"
"5720102010","ECRY.OB"
"5560101011","JLLM.OB"
"5120102015","CHOP.O"
"5720102010","NRST.MI"
"5240503010","PCIP.WA"
"5210205012","VSYD.MM"
"5330201010","ASTV.OB"
"5510103010","EZJR.OB"
"5240701010","GATE.S"
"5210201022","1TSR01AE.BV"
"5020101013","MLYSH.PA"
"5220102010","ALSOA.PA"
"5550103010","IIP.L"
"5510101010","TBNK.O"
"5510202011","PTIP.WA"
"5310101010","AMPD.OB"
"5120108010","GGUO.F"
"5510201012","IPE.WA"
"5330104019","ESSES.L"
"5010203010","KEGC.BU"
"5510201010","FLAG.DE"
"5540304015","SLD"
"5220301013","QRHC.OB"
"5540304015","PMT"
"5540302010","GOV"
"5120101011","USC.TO^B14"
"5330203010","MBST.PK"
"5220102020","TSGP.WA"
"5620201011","MABP.WA"
"5610102013","DIGN.ST"
"5540304015","WMC"
"5560101010","S26G.D"
"5220304010","MLRIV.PA"
"5340309010","MLAMY.PA"
"5540303010","CLNY.K"
"5210201010","MLVAN.PA"
"5540302012","NRRT.L"
"5420102010","VUZI.OB"
"5410201018","ALMER.PA"
"5240503010","MLCRO.PA"
"5210203013","MLDEX.PA"
"5420103014","MLMII.PA"
"5910101012","KBSB.MM"
"5540304015","ARI"
"5720101010","PRSM.MI"
"5720101010","TBS.MI"
"5120106010","SHAN.L"
"5510101012","EFC"
"5420101010","DELP.WA"
"5720103010","MLIPY.PA"
"5110101010","EEX.WA"
"5710601015","MLACP.PA"
"5220102010","GSJ.MC"
"5610201018","ADUS.O"
"5540201012","MIGRr.AT"
"5330204010","VRW.MI"
"5620201010","MLQGC.PA"
"5010202010","CEGX.OB"
"5410201023","MLBOK.PA"
"5720103010","GPLH.OB"
"5240501010","MLAAE.PA"
"5610102010","CFN"
"5330201010","COMA.PK^B14"
"5540201014","MAXP.L"
"5620201010","MLPAT.PA"
"5220102010","ROFEL.NL"
"5120108010","NVGC.PK"
"5720101010","TNTY.OB"
"5410102011","1SKG.MU"
"5330101010","H"
"5240503010","FOODr.AT"
"5540202010","ASPS.O"
"5720101010","FTNT.O"
"5240601012","TAER.MM"
"5120102013","KUNF.MM"
"5540304015","STWD.K"
"5540201010","GALVxm.BRQ"
"5620104011","TMX1.S"
"5560101011","SKIN.OB"
"5720101010","ASEP.WA"
"5510201010","GCAP.K"
"5410202016","SASExm.BRQ"
"5020101013","MLGES.PA"
"5210201011","ZOPM.BJ"
"5010202012","CIE"
"5910301010","VIGV.BEL"
"5910101010","PGE.WA"
"5320302013","CWS.ST"
"5610101013","CLSRb.ST"
"5540201010","PPGP.WA"
"5330103010","NETG.ST"
"5510101010","BAER.VX"
"5720102013","TRAVa.ST"
"5120107013","PAT.WA"
"5540304012","CHSP.K"
"5610201013","AH"
"5130102011","ATC.WA"
"5330203010","ZNK.MC"
"5120108010","ARCT.ST"
"5510202010","CMAL.SI"
"5330101010","OWJ.BB"
"5310101010","TTTM.OB"
"5010302010","PLCS.OL"
"5610201010","TMH"
"5220102010","ITKP.WA"
"5540304012","PEB"
"5320202026","MLMAY.PA"
"5410201011","AGROK.ST"
"5020101010","MLWEY.PA"
"5220304010","GAMR.OB"
"5220301010","IAEM.L^H13"
"5530103011","DLL.AS"
"5240503010","RANLO.IS"
"5210203018","GNRC.K"
"5720102010","KULC.BU"
"5720102014","TNAV.O"
"5540302010","WSR"
"5540304012","CLDT.K"
"5530103011","PRI"
"5560101010","ITTFH.IS"
"5620201011","AGXG.F"
"5710101010","MXL"
"5410201011","MOIBxm.BRQ"
"5540302013","TRNO.K"
"5540303010","TWO"
"5510202010","FNXT.BU"
"5410201010","AO0.BB"
"5340304010","YOOX.MI"
"5340304012","MLFTI.PA"
"5530103011","ZVTG.LJ"
"5310101016","CFAO.PA"
"5330204011","MLREW.PA"
"5620201010","IRWD.O"
"5710201010","CALX.K"
"5330201015","QNST.O"
"5720101010","MLMGL.PA"
"5720103014","AOL"
"5220306010","ST"
"5910101012","LSNG.MM"
"5010202010","WSXE.L"
"5510205013","WGP.L"
"5910101010","FEES.MM"
"5010202010","LTZ.F"
"5550103010","BCAP.L"
"5240501011","SPSC.O"
"5620201010","ISKJ.MM"
"5510202011","FNGN.O"
"5120201011","DSS.WA"
"5810101010","NTSB.BU"
"5550101010","CCP"
"5560101010","SICV.BR"
"5620201011","AVEO.O"
"5220304015","MLCLA.PA"
"5330201010","TFGB.DE"
"5120106010","KOZAL.IS"
"5720101010","TR9G.F"
"5330201010","RLOC.O"
"5610101010","MRIC.OB"
"5550103010","BURF.L"
"5540302010","EXL"
"5720103013","PROP.OB"
"5010202010","EXIL.L"
"5550101010","OVCT.L"
"5530101010","PZU.WA"
"5910101010","TPE.WA"
"5120101016","TAEN.D"
"5330104019","MLSP.PA"
"5710101010","EXCL.DE"
"5540201010","LXB.L"
"5120102010","CEMAS.IS"
"5720101010","MLWIN.PA"
"5540303010","EKGYO.IS"
"5510202016","GOZDE.IS"
"5120102014","IPO-RYI"
"5540302012","TSGYO.IS"
"5010202010","KEA.L"
"5540201010","GIEG.DE"
"5410201010","MANGO.IS"
"5540201010","ALEUA.PA"
"5240501014","LATEK.IS"
"5510101010","VERF.OB"
"5120101010","DUCP.PK"
"5560101011","CAMG.OB"
"5010202010","AMSE.OB"
"5330104014","TV0G.DE"
"5410202010","LNA1L.VL"
"5310102010","PLOW.K"
"5110101012","HCTI.OB"
"5560101011","HPCQ.OB"
"5510101011","AVAN.MM"
"5610101015","BIZM.PK"
"5560101011","ORNC.OB"
"5550101010","LBOA.PK"
"5540304012","MRGYO.IS"
"5420102010","RWMI.OB"
"5410201010","PALA.L"
"5540202010","WINKM.L"
"5560101011","BGHM.OB"
"5330203011","CHND.OB"
"5720101010",
"5320501010","IMGI.MC"
"5220304010","MLKRI.PA"
"5410201010","ALAGR.PA"
"5510201011","GBSx.L"
"5540302011","HPP"
"5010303010","STNG.K"
"5210201010","MLKIN.PA"
"5410201019","BAKKA.OL"
"5510103012","GDOT.K"
"5340304010","TTIGn.DE"
"5120106011","SELG.MM"
"5220102010","AKFEN.IS"
"5210101010","UNAC.MM"
"5240502013","BALT.K"
"5710201012","DGB.L"
"5310102014","TOWR.K"
"5010202015","OAS"
"5330202010","KD8Gn.DE"
"5320302017","JY8G.DE"
"5220302013","SBOK.ST"
"5610102010","VIDHr.AT"
"5510205010","CBOE.O"
"5220302010","POPR.MI"
"5720101010","PRWP.L"
"5330201010","PMSG.MI"
"5910102012","ARISE.ST"
"5110109010","BNRGn.DE"
"5720102010","BSFT.O"
"5910101010","AKSEN.IS"
"5510101010","OABC.O"
"5330203011","MSG.O"
"5340303010","ROOMQ.PK"
"5220304010","CPPG.L"
"5910101010","FTL.MI"
"5720101010","MLGIT.PA"
"5720103010","SGMZ.OB"
"5540201010","GIBG.DE"
"5220102011","CSFG.L"
"5010202010","NORTH.OL"
"5120106011","ABGL.L"
"5410202010","ORON.S"
"5340304010","SGP.L"
"5620104016","CBDS.OB"
"5120108010","SFMI.OB"
"5810101010","TALK.L"
"5220304010","ONE"
"5540201014","CBAM.CY"
"5560101010","NGFN.BN"
"5330104010","LIMN.CY"
"5320302015","FROP.WA"
"5220307012","ENV"
"5620201010","ALNEV.PA"
"5110101012","TIK1V.HE"
"5010301013","AWDR.OL"
"5240502013","STRANS.OL"
"5710603013","JAYS.ST"
"5330204011","IHGZT.IS"
"5610101010","MPOS.ST"
"5120108010","BOTX.ST"
"5720102010","QLIK.O"
"5240502010","PRIM.MM"
"5710101015","ARX"
"5620104011","ABS.PA"
"5020102014","ALDEI.PA"
"5330203014","RLD"
"5240601011","PGSUS.IS"
"5010101010","KBTK.MM"
"5720102013","IL"
"5410102010","AGP1L.VL"
"5710101011","AOSL.O"
"5010202010","ENQ.L"
"5220304027","FLT"
"5710101011","NPTN.K"
"5550103010","VNF.L"
"5720101010","TNGO.O"
"5210201010","MLAIR.PA^C14"
"5020101013","MLPHO.PA"
"5550101010","PCGH.L"
"5550103010","GBDC.O"
"5120101016","MCP"
"5120108010","KIBO.L"
"5410201022","LMNR.O"
"5510105010","TCBN.DE"
"5510201012","EUROMbe.IS^F10"
"5020101013","PARAN.ST"
"5610101015","EMISG.L"
"5120102011","BZM.L"
"5340301011","CAMBA.L"
"5550103010","OFS.O"
"5540301010","PREN.BN"
"5720102013","ELLI.K"
"5340304010","EXPR.K"
"5720102010","SQI.O"
"5910101012","MRKU.MM"
"5220304010","MLMON.PA"
"5620104015","PHST.MM"
"5540201010","CAPCC.L"
"5430102012","TFM.O"
"5340201010","GMAN.O"
"5010203010","ESSR.L"
"5720101010","AMA.MC"
"5330201010","ALSOL.PA"
"5550103010","MCC"
"5540302012","COR"
"5530103010","PHNX.L"
"5010101010","JSW.WA"
"5540303010","CCG"
"5010202010","GEEPF.PK"
"5710602012","TRUEb.ST"
"5710501010","ABCP.WA"
"5210203010","IKA.L"
"5550101010","IMMP.ISD"
"5620104016","TBET.PK"
"5010202010","BRIDGE.OL^K13"
"5540201010","JT9.DE"
"5410202026","CHRH.CO"
"5560101010","VUAG.D"
"5120101010","DR0G.F"
"5110103016","AMRS.O"
"5320202026","ZOYA.MM"
"5010101010","NCCL.L"
"5560101010","28LG.H"
"5720101010","MLTMT.PA"
"5910101010","NWIG.L"
"5550103010","TCRD.O"
"5610102010","DOCr.AT"
"5340302010","BMAX.ST"
"5530102010","FAF"
"5220102010","DYOA.SG"
"5010202010","PENO.OL"
"5240502013","SAGT.OL"
"5310101014","TSLA.O"
"5410202010","PRF1T.TL"
"5340304012","ORARr.AT"
"5620104015","DIOD.MM"
"5620201010","FURX.O"
"5540303010","IDGYO.IS"
"5220301012","ECOb.ST"
"5220304010","EDEN.PA"
"5610102014","TRNX.O"
"5410202024","OTMP.WA"
"5510205011","GPW.WA"
"5110101010","LYB"
"5720102013","NETCO.OL"
"5240602017","MABIRE.ST"
"5310101010","GM"
"5710101010","IPHI.K"
"5610102015","MEDC.MC"
"5340304013","MQH.ST"
"5620201012","ALINT.PA"
"5220304010","KEYW.O"
"5220102010","ITB.WA"
"5330201014","SAXG.DE"
"5410201010","GTK.DE"
"5720103016","ALISC.PA"
"5240502010","WWASA.OL"
"5410101010","B9BG.F"
"5540302013","RYGYO.IS"
"5320202010","MLSIS.PA"
"5540201010",
"5220301012","MBR.WA"
"5210202011","TES.MI"
"5710401010","INVN.K"
"5410202010","EKIZ.IS"
"5210202010","KATMR.IS"
"5610201011","LKMNH.IS"
"5540201010","RNKP.WA"
"5720103012","CUP.L"
"5710602012","RNAV.MM"
"5610102014","ALCAR.PA"
"5320202028","VRA.O"
"5720102010","ALWED.PA"
"5320202012","BODY.O"
"5510105015","MLLEA.PA"
"5550101010","BSRT.L"
"5510202014","HUME.L"
"5220304013","ACMG.OB"
"5510202010","MTHC.MI"
"5010303010","DAKP.OB"
"5230101010","KOMHL.IS"
"5540302011","TIER.PK"
"5720102012","MAXD.OB"
"5120201010","M2B.BB"
"5330101011","BBRG.O"
"5330102013","ROST.MM"
"5510201012","GEDIK.IS"
"5560101011","NCAP.OB"
"5220301012","OAKO.OB"
"5560101011","WGTG.OB"
"5560101011","WDNT.PK"
"5330202011","ODVA.MM"
"5810102013","HNET.OB"
"5560101011","ICPC.PK"
"5910101012","MRKP.MM"
"5910101012","MRKV.MM"
"5120108010","ESRI.OB"
"5340309010","AEGA.OB"
"5120108010","GHDCD.OB"
"5720102012","GWIV.OB"
"5320302010","CRDW.OB"
"5620201012","ABBO.MC"
"5020101010","SOPV.PK"
"5220102023","CIGW.OB"
"5550101010","PRGB.OB"
"5010101010","ARMS.L"
"5210204010","BWC"
"5550103010","GCPI.L"
"5020101019","AMRC.K"
"5540304014","CTT"
"5330102010","DPP.L"
"5550103010","NMFC.K"
"5330102013","PRIN.MM"
"5510205011","ROBVB.BX"
"5720103013","OCDO.L"
"5720101010","MLART.PA"
"5330201010","MM"
"5010202010","ARGR.L"
"5720103011","MMYT.O"
"5720103012","FB.O"
"5540302013","STAG.K"
"5510202011","JUP.L"
"5910101012","VRAO.MM"
"5320202011","KH6G.DE"
"5910101010","APREN.L"
"5560101010","FCRM.L"
"5540201010","MASAM.L"
"5510101010","NBNK.L"
"5510101012","WD"
"5710101010","NXPI.O"
"5540201012","ITTL.CY"
"5710101011","LEDS.O"
"5720103010","DMD"
"5540304012","INN"
"5620104016","MLp.ISD"
"5210201014","VPG"
"5210201010","LDPG.F"
"5720102013","RP.O"
"5530103010","IFT"
"5510101010","PSTB.O"
"5540202010","Z.O"
"5610101010","PACB.O"
"5620201011","ECYT.O"
"5610201013","EXAM.K"
"5120105012","SWVI.OB"
"5010202011","EFRDF.OB"
"5220102010","TDSA.LS"
"5410202010","SSCOM.OL"
"5810101015","CHALb.ST"
"5220304013","BAH"
"5220304010","IBPO.L"
"5220102016","PALL.BEL"
"5550101010","JEMI.L"
"5240503010","SWFT.K"
"5510201012","FXCM.K"
"5810102014","F2M.NGM"
"5540201010","ORCA.CY"
"5410202025","EQO.OL"
"5540201013","MLGP.WA"
"5910201010","TRGP.K"
"5550101010","FCSS.L"
"5510201010","AMUN.BE"
"5610102010","STEN.PA"
"5720101010","ARMD.MM"
"5540302012","AAT"
"5510101010","BSPA.OB"
"5220301010","ADEC.PK"
"5610102014","EPISb.ST"
"5620104010","MBPH.ST"
"5910101011","EGPW.MI"
"5330103010","BETF.L"
"5120102015","IZS.WA"
"5530101010","FRF"
"5220304010","A4F.BB"
"5220102013","ZUE.WA"
"5720101015","CSOD.O"
"5320502010","SDSP.OB"
"5330202011","4FMP.WA"
"5010302011","RNET.O"
"5110103010","AZEM.L"
"5510101011","RCKB.O"
"5530103011","CIGP.BU"
"5720101010","INSC.L"
"5320301010","EDIP.WA"
"5240601010","SAVE.O"
"5340305010","TKNSA.IS"
"5430102012","UYUM.IS"
"5710501015","DESPC.IS"
"5220304010","OIM.BR"
"5330204013","MLGRA.PA"
"5320302010","MLV4S.PA"
"5420102011","MLSLA.PA"
"5510101010","EVER.K"
"5510101011","REBR.MM"
"5120201010","MEGP.WA"
"5540201010","TRGYO.IS"
"5510105011","AW2.VI"
"5910101011","MLEES.PA"
"5540201013","GLPL.SI"
"5320301012","ROB.WA"
"5430102010","GNC"
"5240702010","SKPL.L"
"5510202010","APO"
"5720101010","PTV.L"
"5120101013","PRG.L"
"5610201011","POMP.WA"
"5330103010","FORE.PR"
"5240601012","HGR8.L"
"5910101011","EWI1.DE"
"5410103010","SODA.O"
"5330204011","IHYAY.IS"
"5330204010","VITA.MI"
"5120106011","KOPY.ST"
"5220301011","HLOUF.PK"
"5240502010","CMRE.K"
"5540201010","HHC"
"5550103010","FP.BX"
"5540201010","JWBG.DE"
"5540201010","PEAN.S"
"5320202026","PNDORA.CO"
"5620201010","FYB.DE"
"5330201010","MLIOC.PA"
"5810102013","GOW.MC"
"5320403011","ELGS.BX"
"5620201010","CARD.BR"
"5620201011","WNT.ST"
"5910101011","ALTS.BU"
"5540201012","APPB.BU"
"5710601010","FUSO.BU"
"5720101010","MSGY.K"
"5210203018","UP7G.DE"
"5620104010","PCRX.O"
"5550103010","PFLT.O"
"5510101012","BKU"
"5610102013","CELLC.OL"
"5720101010","CDW.O"
"5420103013","VOT.WA"
"5430102014","IVS.MI"
"5010202011","MOIL.L"
"5120106011","SAVS.L"
"5130202010","BSCP.WA"
"5010101010","SGRE.WA"
"5220304010","KRU.WA"
"5120102011","ZIOC.L"
"5620201011","ZELA.CO"
"5020102010","DB9G.F"
"5220102010","GBRT.ZA"
"5220201010","HMNS.ZA"
"5710101011","PSMI.O"
"5720101013","ALC.MC"
"5020101013","SLTR.SG^B14"
"5510101010","MDSN.OB"
"5720101015","VIZC.OB"
"5510101011","FRC"
"5420102010","MLSCH.PA"
"5340309021","MLCLP.PA"
"5240601010","FLYB.L"
"5410202019","MLK.WA"
"5540304012","SBRA.O"
"5330201015","INTQ.L"
"5310102014","1283.HK^D11"
"5010101010","CLR.AX^B14"
"5320201010","HATEK.IS"
"5330204015","MDQG.H"
"5010303010","KMI"
"5620104015","SGNT.O"
"5220304014","ORME.BU"
"5510101010","AZCGne.DE"
"5610201010","ENE.WA"
"5510202010","OPF.WA"
"5330101014","UTPYA.IS"
"5320301010","INP.WA"
"5210101010","MLMNR.PA"
"5010101010","GLEN.L"
"5120106011","PGAG.DE"
"5110102013","CBFG.BE"
"5560101010","TMTI.L"
"5120106011","HUMR.L"
"5120105012","CDCP.L"
"5550101010","XURA.L^I13"
"5530102010","MLFIR.PA"
"5720102013","SREV.O"
"5550101010","CATC.L"
"5530101010","TLXGn.DE"
"5560101010","FICP.MI"
"5410202010","DEYU.OB"
"5330104023","MLCSV.PA"
"5530101010","GJFS.OL"
"5550103010","JLIF.L"
"5330201010","NLSN.K"
"5910301011","GWGWF.PK"
"5410201010","EPLT.ZA"
"5120108010","NMG.L"
"5550101010","BRFI.L"
"5120107012","SHFT.L"
"5320201010","BLCYT.IS"
"5720103012","LNKD.K"
"5010203010","NIIS.BEL"
"5910101012","LGD1L.VL"
"5120101011","BMZ.AX"
"5420103013","EUC.WA"
"5710201010","TRMO.ST"
"5340202011","GRPN.O"
"5510105010","AL"
"5410201010","AGRO.K"
"5720102014","WIFI.O"
"5510205011","BSO.BB"
"5330101011","UAIT.MI"
"5130101010","ALMOU.PA"
"5720102010","ALMDT.PA"
"5340309010","CDON.ST"
"5720103010","MLPHX.PA"
"5540301010","HLGYO.IS"
"5240601010","ICAG.L"
"5010202010","KOS"
"5720101010","INXN.K"
"5320202010","ARTH.BR"
"5220102010","EBGG.H"
"5720103013","ECFG.DE"
"5910101012","LES1L.VL"
"5620201011","KANC.ST"
"5720103014","MLCMI.PA"
"5430102010","KILER.IS"
"5720101010","RSTAG.DE"
"5010301010","PROS.OL"
"5710603010","SKUL.O"
"5510101010","FBNK.O"
"5910102012","MYT.L"
"5120102013","APAM.AS"
"5120108010","NWRS.OB"
"5510101011","FRTR.OB"
"5120106011","TIGY.OB"
"5320202010","DAGI.IS"
"5430102011","BIZIM.IS"
"5720102012","HCHS.ST"
"5540304012","RLJ"
"5210203015","THR"
"5550103010","SUNS.O"
"5540201010","ROII.OB"
"5120101013","BODP.L"
"5510202011","IDAA.WA"
"5130201010","BRKSN.IS"
"5720103012","ALA2M.PA"
"5810101010","FAMG.OB"
"5720103010","AWAY.O"
"5220303012","DEDIC.ST"
"5610201011","ANHA.L"
"5120106011","VRDR.OB"
"5410202010","BU0.BB"
"5540201010","6MF.BB"
"5540301010","VZW.BB"
"5910101012","I67.BB"
"5540201010","1VX.BB"
"5220304012","RPXC.O"
"5010202010","MPGS.OB"
"5210201024","ADSI.K"
"5610102013","MEDRb.ST"
"5720102013","MKTG.O^B14"
"5020102011","RWFCE.OB"
"5220304010","DCAC.OB"
"5240701010","ASG.WA"
"5720101010","APHD.OB"
"5540201010","4H8.BB"
"5720103010","EXSL.OB"
"5330104019","WGF1G.DE"
"5330202012","P"
"5540202010","TRLA.K"
"5540302012","RPAI.K"
"5330104010","JUDO.OB"
"5110102011","MOS"
"5410202010","AHFD.OB"
"5540302010","ARCP.O"
"5010203010","MEPET.IS"
"5120108010","VAPO.OB"
"5010203010","SEMG.K"
"5340301010","TRDJa.LJ"
"5320501010","ALJEM.PA"
"5550103010","HRZN.O"
"5010301010","ORIG.O"
"5430101011","RORPH.BX"
"5340305010","BMEKS.IS"
"5410201010","PIL.L"
"5720103013","RIHT.OB"
"5540201012","CZT.WA"
"5220301012","MARA.OB"
"5320201010","MIFC.OB"
"5620201011","PLED.ST"
"5240502013","DCIX.O"
"5710601010","FIO"
"5320202010","DMHI.OB"
"5550103010","NBLS.L"
"5510103010","HLSS.O"
"5330202011","KPL.WA"
"5220304013","ENIP.OB"
"5120101010","DANE.OB"
"5610102017","ALBIO.PA"
"5240503010","TRCN.MM"
"5720103012","TWTR.K"
"5710201011","KRONT.IS"
"5120101013","SCIO.OB"
"5210204010","GLPW.O"
"5550103010","FDUS.O"
"5340202010","DIDA.MC"
"5540304015","MITT.K"
"5410201026","AGOG.LJ"
"5510105010","PMCA.K"
"5510105010","MRCC.O"
"5510101010","BGZ.WA"
"5550103010","DREF.L"
"5210101016","EVTI.OB"
"5120201013","LBTA.WA"
"5220303010","STAF.OB"
"5020102011","SZYM.O"
"5320202010","PWLD.DE"
"5220304010","BKSH.OB"
"5330202010","PER.L"
"5010202010","TRAPO.L"
"5410201026","NRSM.OL"
"5550103010","CCFG.K"
"5120106011","MONK.OB"
"5320202010","GLAG.OB"
"5020101012","GEIG.OB"
"5540202010","USAV.OB"
"5010202010","RIOB.OB"
"5120106011","PLDX.OB"
"5220304010","CXBL.OB"
"5430101010","BRPC.OB"
"5010202010","NAMG.OB"
"5410202010","VANGD.IS"
"5220304010","VENDb.ST"
"5210202011","ABEL.ST"
"5110109010","CLKHO.IS"
"5120102010","BOWP.WA"
"5540304015","AMTG.K"
"5330103010","MMPT.L"
"5330201010","CBXX.OB"
"5130202010","SCOA.WA"
"5720102012","BCSS.ST"
"5810102014","HCOM.O"
"5330201015","OMLG.H"
"5540201010","TOPC.L"
"5120102010","SXC"
"5120101010","SLPL.L"
"5720101010","APPO.OB"
"5120201010","HRAA.OB"
"5720101010","ENCR.OB"
"5720102012","SOUL.OB"
"5210201010","NOEJ.DE"
"5120108010","CAML.L"
"5340304010","ADDG.DE"
"5550103010","GARS.O"
"5420102010","FRVZE.OB"
"5540202010","PMCM.OB"
"5610102010","KDEV.ST"
"5210201010","DARG.DE"
"5010301010","SEVDR.OL"
"5710501014","MSYS.L"
"5220303010","WSEP.WA"
"5210205010","HII"
"5120106011","AUE.L"
"5330204010","RDLA.OB"
"5620201011","SERD.OL"
"5010302012","CJES.K"
"5710201010","ERICO.IS"
"5220304012","EKA.WA"
"5010202010","OPHR.L"
"5240502013","TEU"
"5010301012","GDL.L"
"5420102010","MLAKD.PA"
"5710101010","INSD.PA"
"5540304015","MTGE.O"
"5410201011","IMC.WA"
"5610102010","SFPI.OB"
"5120102010","OZBAL.IS"
"5120105010","EMp.ISD"
"5410201010","YAPRK.IS"
"5510201012","MVPH.PK"
"5220302010","AKSEL.IS"
"5330201010","SOST.OB"
"5120103010","AMAV.VI"
"5330201010","ALMNG.PA"
"5010302010","KVAER.OL"
"5910101010","ENGP.WA"
"5610201010","MOXC.OB"
"5510202011","APAM.K"
"5330102010","ARCO.K"
"5010202010","MJMI.OB"
"5320202010","MONC.MI"
"5210101014","WAIR.K"
"5430102011","CHEF.O"
"5010301010","PACD.K"
"5610201011","IHHH.KL"
"5540201010","OOWG.F"
"5410202025","ENZY.ST"
"5720101010","JFIL.OB"
"5710201010","ENVI.O"
"5220304010","BFT.WA"
"5610101010","LCDX.OB"
"5020102011","KIOR.O"
"5610102010","GOLU.OB"
"5340304010","FRAN.O"
"5540303010","KLGYO.IS"
"5550101010","HINT.L"
"5320202010","SFER.MI"
"5010202010","NEW.L"
"5220304010","WAGE.K"
"5620201011","RCHA.OB"
"5330104010","BSSP.OB"
"5510201010","HITIT.IS"
"5320502010","ZPPB.OB"
"5510101011","FRNK.O"
"5220302010","SAMAT.IS"
"5560101010","ATAC.IS"
"5410102010","MACKb.ST"
"5330104010","MEDAE.OB"
"5010202010","WPX"
"5330201010","ALGCM.PA"
"5310102010","ALSN.K"
"5210202010","ZMT.WA"
"5240503010","IDLA.PA"
"5220304010","MLERI.PA"
"5720103011","YNDX.O"
"5010301010","ODLL.OL"
"5120107012","CAPD.L"
"5420103014","MLSIL.PA"
"5510101010","NVBA.ZA"
"5330102016","DNKN.O"
"5540201010","ANFD.PK"
"5420102010","SWCI.OB"
"5330203010","CGSH.OB"
"5120108010","MAXE.OB"
"5220304010","CTYM.OB"
"5510101010","HMST.O"
"5220301012","PCVG.H"
"5430102010","ADESE.IS"
"5220102012","T57.BB"
"5310102010","FBAB.ST"
"5020101011","CYW.F"
"5310102011","AUTON.S"
"5720102010","AXW.PA"
"5220301010","ANYI.OB"
"5220303010","CATN.MC"
"5220301010","EXAD.OB"
"5560101011","CDNL.OB"
"5530101012","CUII.OB"
"5010202010","PSSS.OB"
"5510101011","BSTTA.PK"
"5510103010","RM"
"5330201010","ALMKZ.PA"
"5220304010","ATTO.MC"
"5240503010","DLPM.OB"
"5540202010","NSM"
"5620104010","IMCL.OB"
"5240501010","TNTE.AS"
"5010301010","SDSD.OL"
"5220102010","PBO.WA"
"5540201010","FREN.BN"
"5130101010","AMZZ.OB"
"5410202018","LMRN.MC"
"5330103010","UMAX.OB"
"5610101010","BOUL.ST"
"5410201010","KSG.WA"
"5120102010","SMLP.L"
"5010202010","3LEG.L"
"5340309010","MREY.OB"
"5010202010","POLR.PK"
"5610201010","CIRC.L"
"5720102010","TPNI.OB"
"5410202016","MMMB.OB"
"5910401010","ZEEP.WA"
"5330201010","NOS.MC^C14"
"5510202010","STTL.BR"
"5330102010","BLUU.OB"
"5020102010","ALGBE.PA"
"5310102010","DLPH.K"
"5510202014","AWLP.ISD"
"5720101010","UBIS.L"
"5720101010","LTGL.L"
"5340309010","JIDG.OB"
"5020101010","ALNE.OB"
"5120106010","KGLD.L"
"5610102010","OXYS.OB"
"5010202010","QRMQ.L"
"5510201012","DABA.CO"
"5410202010","AVOD.IS"
"5010202011","BCEI.K"
"5010202010","GENL.L"
"5120106011","TGLD.L"
